"ID Seller";Seller;"ID Produto";"SKU Seller";EAN;Nome;Estoque;"Preço de";"Preço por";Status;Departamento;Categoria;Subcategoria;Match;"Histórico de validação";"Prazo expedição";"Tabela de frete"
52;"MPOZENATO ";1069491;SKU_10110_V_39892;7899741101779;"Poltrona de Amamentação Alicia Fixa com Puff - Phoenix Baby - Branco";500,00;1068,18;640,90;Ativo;Móveis;Móveis;"Móveis para Sala de Estar";Não;;45;Normal
52;"MPOZENATO ";1069492;SKU_10112_V_39894;7899741101762;"Poltrona de Amamentação Alicia com Balanço e Puff - Phoenix Baby - Branco";500,00;1068,18;640,90;Ativo;Móveis;Móveis;"Móveis para Sala de Estar";Não;;45;Normal
52;"MPOZENATO ";1105339;SKU_9487_V_37839;;"Colchão Berço Prorelax Liso para 130x70x10cm D18 - - Branco";30,00;254,22;185,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;45;Normal
52;"MPOZENATO ";1105340;SKU_9485_V_37837;;"Colchão Berço Prorelax Liso para 130x60x10cm D18 - - Branco";70,00;223,14;162,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;5;Normal
52;"MPOZENATO ";1196755;SKU_9726_V_38704;;"Cadeira Empilhável Fixa em Couro Ecológico Vermelho com Encaixe para Virar Longarina Essencial Hotel";500,00;502,43;366,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;"Validação automática";20;Normal
52;"MPOZENATO ";1606784;SKU_8158_V_33520;7899090143468;"Tábua de Passar Roupas Bianca Branco Ajl Móveis";500,00;389,25;283,90;Ativo;Móveis;Móveis;"Móveis para Área de Serviço";Não;;45;Normal
52;"MPOZENATO ";1768462;SKU_8098_V_33182;;"Conjunto de Mesa e 4 Cadeiras Thais com Tampo em Madeira MDF - Artefamol - Branco / Preto Floral";500,00;1107,96;808,90;Ativo;Móveis;Móveis;"Móveis para Sala de Jantar";Não;;20;Normal
52;"MPOZENATO ";1768464;SKU_8098_V_33180;;"Conjunto de Mesa e 4 Cadeiras Thais com Tampo em Madeira MDF - Artefamol - Branco / Linho";500,00;1107,96;808,90;Ativo;Móveis;Móveis;"Móveis para Sala de Jantar";Não;;20;Normal
52;"MPOZENATO ";1768602;SKU_10000845_V_44443;7898962378205;"Armário Multiuso Irlanda com Fruteira Branco/Castanho - Lumil Móveis";21,00;540,21;404,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;10;Normal
52;"MPOZENATO ";1768603;SKU_10000845_V_44441;7898962378182;"Armário Multiuso Irlanda com Fruteira Branco - Lumil Móveis";59,00;537,79;402,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto apagado";10;Normal
52;"MPOZENATO ";1768606;SKU_10000841_V_44431;7898962378151;"Armário de Cozinha com Fruteira e Nicho Ibiza Branco - Lumil Móveis";15,00;770,72;577,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;5;Normal
52;"MPOZENATO ";1768607;SKU_10000841_V_44429;7898962378175;"Armário de Cozinha com Fruteira e Nicho Ibiza Branco/castanho - Lumil Móveis";15,00;776,02;581,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;5;Normal
52;"MPOZENATO ";1768609;SKU_10000761_V_44241;7898962378595;"Armário Multiuso Sapateira Paris Branco - Lumil Móveis";30,00;328,98;246,90;Ativo;Móveis;Móveis;"Móveis para Área de Serviço";Não;;5;Normal
52;"MPOZENATO ";1768611;SKU_10000783_V_44281;;"Kit 2 Armários Multiuso com Fruteira Irlanda - Lumil Móveis - Branco/Castanho";10,00;1080,42;809,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;10;Normal
52;"MPOZENATO ";1768612;SKU_10000783_V_44279;;"Kit 2 Armários Multiuso com Fruteira Irlanda - Lumil Móveis - Branco";29,00;1075,59;806,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;10;Normal
52;"MPOZENATO ";1768613;SKU_10000821_V_44373;;"Balcão Gabinete Pia Inox 150cm 4 Portas Lisboa - Lumil Móveis - Branco";61,00;1378,62;1033,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;5;Normal
52;"MPOZENATO ";1768614;SKU_10000819_V_44365;;"Balcão Gabinete Pia Inox 160cm Áustria 4 Portas - Lumil Móveis - Branco";37,00;1539,18;1153,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;5;Normal
52;"MPOZENATO ";1769084;SKU_10000849_V_44453;7898962378076;"Armário Aéreo Panamá 04 Portas 160cm Branco - Lumil Móveis";26,00;534,46;400,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;10;Normal
52;"MPOZENATO ";1770215;SKU_10000813_V_44347;;"Armário Aéreo Honduras e Balcão Gabinete Pia Inox 120cm Suécia - Lumil Móveis - Branco/Castanho";500,00;1562,62;1171,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";5;Normal
52;"MPOZENATO ";1770216;SKU_10000813_V_44349;;"Armário Aéreo Honduras e Balcão Gabinete Pia Inox 120cm Suécia - Lumil Móveis - Branco";22,00;1551,66;1163,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";5;Normal
52;"MPOZENATO ";1770218;SKU_10000815_V_44353;;"Armário Aéreo Parma e Balcão Gabinete Pia Inox 150cm Lisboa - Lumil Móveis - Branco/Castanho";8,00;1891,69;1418,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";5;Normal
52;"MPOZENATO ";1770219;SKU_10000815_V_44355;;"Armário Aéreo Parma e Balcão Gabinete Pia Inox 150cm Lisboa - Lumil Móveis - Branco";25,00;1877,92;1407,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";5;Normal
52;"MPOZENATO ";1770220;SKU_10000815_V_44357;;"Armário Aéreo Parma e Balcão Gabinete Pia Inox 150cm Lisboa - Lumil Móveis - Branco/Preto";8,00;1907,88;1430,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";5;Normal
52;"MPOZENATO ";1770227;SKU_10000817_V_44359;;"Armário Aéreo Panamá e Balcão Gabinete Pia Inox 160cm Áustria - Lumil Móveis - Branco";26,00;2073,64;1554,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";3;Normal
52;"MPOZENATO ";1770228;SKU_10000773_V_44251;;"Kit 2 Armários Aéreos Honduras 120cm 3 Portas - Lumil Móveis - Branco";13,00;812,61;608,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";10;Normal
52;"MPOZENATO ";1770235;SKU_10000773_V_44253;;"Kit 2 Armários Aéreos Honduras 120cm 3 Portas - Lumil Móveis - Branco/Castanho";500,00;823,69;617,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";10;Normal
52;"MPOZENATO ";1770239;SKU_10000817_V_44363;;"Armário Aéreo Panamá e Balcão Gabinete Pia Inox 160cm Áustria - Lumil Móveis - Branco/Castanho";5,00;2088,27;1565,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado |  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";3;Normal
52;"MPOZENATO ";1770242;SKU_10000777_V_44263;;"Kit 2 Armários Aéreos Parma 3 Portas 150cm - Lumil Móveis - Branco/Preto";4,00;1028,83;771,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";5;Normal
52;"MPOZENATO ";1770247;SKU_10000777_V_44265;;"Kit 2 Armários Aéreos Parma 3 Portas 150cm - Lumil Móveis - Branco";12,00;998,60;748,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";5;Normal
52;"MPOZENATO ";1770248;SKU_10000777_V_44267;;"Kit 2 Armários Aéreos Parma 3 Portas 150cm - Lumil Móveis - Branco/Castanho";4,00;1012,49;758,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";5;Normal
52;"MPOZENATO ";1770251;SKU_10000823_V_44379;;"Balcão Gabinete Pia Inox 120cm Suécia 03 Portas - Lumil Móveis - Branco";22,00;1145,36;858,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";5;Normal
52;"MPOZENATO ";1770257;SKU_10000825_V_44385;;"Armário Aéreo Panamá e Balcão Gabinete de Pia 160cm Áustria - Lumil Móveis - Branco";26,00;1281,80;960,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado |  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";3;Normal
52;"MPOZENATO ";1770259;SKU_10000825_V_44389;;"Armário Aéreo Panamá e Balcão Gabinete de Pia 160cm Áustria - Lumil Móveis - Branco/Castanho";5,00;1296,43;971,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";3;Normal
52;"MPOZENATO ";1770260;SKU_10000759_V_44235;;"Kit 2 Armários Aéreos Panamá 160cm 4 Portas - Lumil Móveis - Branco";13,00;1068,92;801,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";10;Normal
52;"MPOZENATO ";1770262;SKU_10000759_V_44237;;"Kit 2 Armários Aéreos Panamá 160cm 4 Portas - Lumil Móveis - Branco/Castanho";3,00;1083,67;812,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";10;Normal
52;"MPOZENATO ";1770268;SKU_10000767_V_44245;;"Kit 2 Armários Aéreos Geladeira 70cm 1 Porta Veneza - Lumil Móveis - Branco";20,00;316,47;236,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Validação automática | Produto atualizado";5;Normal
52;"MPOZENATO ";1770270;SKU_10000767_V_44247;;"Kit 2 Armários Aéreos Geladeira 70cm 1 Porta Veneza - Lumil Móveis - Branco/Castanho";6,00;319,28;238,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Validação automática | Produto atualizado";20;Normal
52;"MPOZENATO ";1770278;SKU_10000805_V_44329;;"Armário Aéreo Parma e Balcão Gabinete de Pia 150cm Lisboa - Lumil Móveis - Branco";25,00;1217,05;912,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Validação automática | Produto atualizado";5;Normal
52;"MPOZENATO ";1770280;SKU_10000805_V_44333;;"Armário Aéreo Parma e Balcão Gabinete de Pia 150cm Lisboa - Lumil Móveis - Branco/Preto";8,00;1247,01;934,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Validação automática | Produto atualizado";5;Normal
52;"MPOZENATO ";1770281;SKU_10000805_V_44335;;"Armário Aéreo Parma e Balcão Gabinete de Pia 150cm Lisboa - Lumil Móveis - Branco/Castanho";8,00;1230,82;922,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Validação automática | Produto atualizado";5;Normal
52;"MPOZENATO ";1770282;SKU_10000847_V_44449;7898962378540;"Armário Aéreo 3 Portas Parma 150cm - Lumil Móveis - Branco/Preto";8,00;514,42;385,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";5;Normal
52;"MPOZENATO ";1770283;SKU_10000847_V_44451;7898962378618;"Armário Aéreo 3 Portas Parma 150cm - Lumil Móveis - Branco/Castanho";8,00;506,25;379,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Validação automática | Produto atualizado";5;Normal
52;"MPOZENATO ";1770284;SKU_10000849_V_44457;7898962378564;"Armário Aéreo 4 Portas Panamá 160cm - Lumil Móveis - Branco/Castanho";7,00;541,83;405,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Validação automática | Produto atualizado";10;Normal
52;"MPOZENATO ";1770287;SKU_10000851_V_44463;7898962378588;"Armário Aéreo 3 Portas Honduras 120cm - Lumil Móveis - Branco/Castanho";500,00;411,85;308,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Validação automática | Produto atualizado";5;Normal
52;"MPOZENATO ";1770308;SKU_10000819_V_44367;;"Balcão Gabinete Pia Inox 160cm Áustria 4 Portas - Lumil Móveis - Branco/Castanho";5,00;1546,43;1159,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Validação automática | Produto atualizado";5;Normal
52;"MPOZENATO ";1770309;SKU_10000821_V_44371;;"Balcão Gabinete Pia Inox 150cm 4 Portas Lisboa - Lumil Móveis - Branco/Castanho";64,00;1385,45;1038,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Validação automática | Produto atualizado";5;Normal
52;"MPOZENATO ";1770310;SKU_10000821_V_44375;;"Balcão Gabinete Pia Inox 150cm 4 Portas Lisboa - Lumil Móveis - Branco/Preto";18,00;1393,46;1044,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Validação automática | Produto atualizado";5;Normal
52;"MPOZENATO ";1770311;SKU_10000823_V_44381;;"Balcão Gabinete Pia Inox 120cm Suécia 03 Portas - Lumil Móveis - Branco/Castanho";14,00;1150,77;862,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Validação automática | Produto atualizado";5;Normal
52;"MPOZENATO ";1770357;SKU_10000769_V_44249;;"Kit 2 Armários Sapateira Multiuso Paris - Lumil Móveis - Branco";15,00;1431,43;1073,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;"Reprovação massiva: - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels. | Produto reprovado automaticamente pelo sistema em validação massiva | Produto enviado para revisão | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado e reprocessado na fila | Reprovação massiva: -Não é permitido conter logos, marcas d'agua ou símbolos nas imagens referente ao seller
-É necessário que a imagem principal do produto não contenha nenhum tipo de escrita.(Para mais informações, consultar regras de validação de cadastro na biblioteca). | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado | - Imagem: Rever imagens. A primeira imagem do produto não deve conter logos, marca d`água e  precisa ter a resolução minima de 750 Pixels.
Atributos: Favor especificar a cor do produto a ser comercializado e retirar informações sobre a disponibilidade de outras cores.  | Produto precisa de validação | Produto enviado para enriquecimento | Produto atualizado";5;Normal
